CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1745221,16000182769,2016182769,125,PROSTITUTION,VICE CALLS,PROSTITUTION,05/25/2016 12:02:19 AM,39XX BLOCK OF S MORGAN ST,S,S2,11101.4013,-122.28206,47.54387,"(47.54387, -122.28206)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778353,16000239954,2016239954,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 12:07:32 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778354,16000239953,2016239953,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 12:07:13 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778355,16000239952,2016239952,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 12:06:45 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778358,16000239949,2016239949,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 12:05:49 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778622,16000240567,2016240567,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:12:07 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778627,16000240561,2016240561,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:10:21 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1758874,16000206871,2016206871,125,PROSTITUTION,VICE CALLS,PROSTITUTION,06/10/2016 10:47:50 PM,6XX BLOCK OF S JACKSON ST,K,K3,9100.2000,-122.3244,47.59919,"(47.59919, -122.3244)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1758889,16000206881,2016206881,125,PROSTITUTION,VICE CALLS,PROSTITUTION,06/10/2016 11:19:42 PM,6XX BLOCK OF S JACKSON ST,K,K3,9200.1011,-122.32571,47.599194,"(47.599194, -122.32571)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778621,16000240569,2016240569,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:12:53 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1758902,16000206897,2016206897,125,PROSTITUTION,VICE CALLS,PROSTITUTION,06/10/2016 11:13:45 PM,12XX BLOCK OF S JACKSON ST,G,G3,9000.2017,-122.31568,47.5992,"(47.5992, -122.31568)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1758854,16000206768,2016206768,125,PROSTITUTION,VICE CALLS,PROSTITUTION,06/10/2016 10:09:56 PM,6XX BLOCK OF S JACKSON ST,K,K3,9200.1010,-122.3244,47.59919,"(47.59919, -122.3244)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778628,16000240558,2016240558,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:09:57 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778629,16000240557,2016240557,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:09:31 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778630,16000240555,2016240555,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:08:55 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778631,16000240552,2016240552,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:08:34 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778632,16000240551,2016240551,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:08:10 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778633,16000240550,2016240550,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:07:48 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778634,16000240549,2016240549,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:07:25 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778635,16000240548,2016240548,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:06:52 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778623,16000240565,2016240565,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:11:45 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778624,16000240564,2016240564,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:11:23 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778625,16000240563,2016240563,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:11:03 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778626,16000240562,2016240562,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:10:42 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778636,16000240547,2016240547,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:06:30 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778637,16000240546,2016240546,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:06:07 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778638,16000240545,2016240545,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:05:41 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1778639,16000240544,2016240544,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/05/2016 07:05:16 PM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1484686,15000243008,2015243008,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/15/2015 10:33:00 PM,135XX BLOCK OF AURORA AV N,N,N2,600.1011,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1484687,15000243007,2015243007,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/15/2015 10:32:00 PM,91XX BLOCK OF AURORA AV N,N,N3,1800.3005,-122.344577871,47.695271833,"(47.695271833, -122.344577871)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1484688,15000243006,2015243006,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/15/2015 10:31:00 PM,88XX BLOCK OF AURORA AV N,N,N3,1800.2003,-122.344545643,47.69255949,"(47.69255949, -122.344545643)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1484692,15000242996,2015242996,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/15/2015 10:30:00 PM,143XX BLOCK OF AURORA AV N,N,N2,300.2011,-122.345085292,47.733063458,"(47.733063458, -122.345085292)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780008,16000242841,2016242841,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:27:18 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780011,16000242834,2016242834,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:24:58 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780012,16000242832,2016242832,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:24:29 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780013,16000242831,2016242831,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:23:54 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780014,16000242830,2016242830,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:23:19 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1492305,15000251761,2015251761,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2015 05:31:00 PM,96XX BLOCK OF AURORA AV N,N,N3,1300.3014,-122.344624167,47.699166567,"(47.699166567, -122.344624167)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1492306,15000251745,2015251745,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2015 05:37:00 PM,21XX BLOCK OF N NORTHGATE WY,N,N3,1200.5002,-122.332653348,47.708654502,"(47.708654502, -122.332653348)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/22/2015 04:40:00 PM
1492343,15000251874,2015251874,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2015 06:22:00 PM,21XX BLOCK OF N NORTHGATE WY,N,N3,1200.5002,-122.332653348,47.708654502,"(47.708654502, -122.332653348)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1492480,15000252059,2015252059,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2015 08:57:00 PM,21XX BLOCK OF N NORTHGATE WY,N,N3,1200.5002,-122.332653348,47.708654502,"(47.708654502, -122.332653348)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1494883,15000254903,2015254903,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/24/2015 10:32:00 PM,95XX BLOCK OF ASHWORTH AV N,N,N3,1300.1025,-122.339713975,47.698697444,"(47.698697444, -122.339713975)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1780016,16000242828,2016242828,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:22:40 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1497547,15000258166,2015258166,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2015 04:49:00 PM,70XX BLOCK OF RAINIER AV S,S,S2,11102.4002,-122.270834383,47.539355386,"(47.539355386, -122.270834383)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1498820,15000259723,2015259723,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2015 08:08:00 PM,52XX BLOCK OF 4 AV S,,S,,-122.329534414,47.555267243,"(47.555267243, -122.329534414)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1498916,15000259839,2015259839,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2015 09:37:00 PM,4 AV S / S BRANDON ST,O,O2,10900.2033,-122.329548235,47.55413955,"(47.55413955, -122.329548235)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1499005,15000259930,2015259930,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2015 11:01:00 PM,4 AV S / S BENNETT ST,O,O2,10900.2008,-122.329541622,47.554896432,"(47.554896432, -122.329541622)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1500036,15000260912,2015260912,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2015 07:00:00 PM,2XX BLOCK OF N 85 ST,J,J2,2900.1000,-122.355971945,47.690598931,"(47.690598931, -122.355971945)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/29/2015 04:09:00 PM
1502244,15000263910,2015263910,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 07:02:00 PM,N 95 ST / AURORA AV N,N,N3,1300.3018,-122.344608114,47.69780844,"(47.69780844, -122.344608114)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502284,15000263934,2015263934,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 07:29:00 PM,122XX BLOCK OF AURORA AV N,N,N2,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502366,15000263992,2015263992,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 08:49:00 PM,125XX BLOCK OF AURORA AV N,N,N2,600.3006,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502425,15000264067,2015264067,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 09:22:00 PM,122XX BLOCK OF AURORA AV N,N,N2,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502551,15000264206,2015264206,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 10:52:00 PM,95XX BLOCK OF AURORA AV N,N,N3,1300.3019,-122.34461233,47.698170964,"(47.698170964, -122.34461233)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502560,15000263976,2015263976,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 10:52:00 PM,N 94 ST / AURORA AV N,N,N3,1800.3000,-122.344603223,47.697081873,"(47.697081873, -122.344603223)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/31/2015 08:02:00 PM
1759658,16000208251,2016208251,125,PROSTITUTION,VICE CALLS,PROSTITUTION,06/11/2016 11:51:42 PM,N 92 ST / AURORA AV N,N,N3,1800.3003,-122.34458,47.695633,"(47.695633, -122.34458)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1502566,15000264230,2015264230,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2015 11:09:00 PM,122XX BLOCK OF AURORA AV N,N,N2,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1505553,15000267957,2015267957,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/03/2015 07:42:00 PM,128XX BLOCK OF AURORA AV N,N,N2,600.1020,-122.344971866,47.722756709,"(47.722756709, -122.344971866)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1505572,15000267972,2015267972,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/03/2015 07:57:00 PM,94XX BLOCK OF AURORA AV N,N,N3,1300.3019,-122.344603718,47.697446424,"(47.697446424, -122.344603718)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1505678,15000268071,2015268071,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/03/2015 09:40:00 PM,85XX BLOCK OF AURORA AV N,N,N3,1800.2011,-122.344526222,47.690924885,"(47.690924885, -122.344526222)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1507784,15000270759,2015270759,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/05/2015 07:54:00 PM,52XX BLOCK OF 4 AV S,O,O2,10900.2007,-122.329534414,47.555267243,"(47.555267243, -122.329534414)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1507857,15000270833,2015270833,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/05/2015 08:48:00 PM,52XX BLOCK OF 4 AV S,O,O2,10900.2007,-122.329534414,47.555267243,"(47.555267243, -122.329534414)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1508941,15000272181,2015272181,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2015 08:50:00 PM,88XX BLOCK OF AURORA AV N,N,N3,1800.2005,-122.344552058,47.693099258,"(47.693099258, -122.344552058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1510836,15000274520,2015274520,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2015 01:49:00 PM,86XX BLOCK OF AURORA AV N,N,N3,1800.2011,-122.344534833,47.691649487,"(47.691649487, -122.344534833)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1513264,15000277398,2015277398,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2015 07:51:00 PM,93XX BLOCK OF AURORA AV N,N,N3,1800.3000,-122.344595107,47.696722099,"(47.696722099, -122.344595107)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1513282,15000277425,2015277425,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/10/2015 08:10:00 PM,96XX BLOCK OF AURORA AV N,N,N3,1300.3014,-122.344624167,47.699166567,"(47.699166567, -122.344624167)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1515860,15000280575,2015280575,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2015 04:38:00 AM,N 103 ST / MERIDIAN AV N,N,N3,1200.5011,-122.333903487,47.703217259,"(47.703217259, -122.333903487)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1522960,15000289176,2015289176,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2015 03:07:00 PM,14 AV S / S DONOVAN ST,F,F3,11200.3008,-122.3149242,47.525589467,"(47.525589467, -122.3149242)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1523350,15000289670,2015289670,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/19/2015 10:08:00 PM,N 88 ST / NESBIT AV N,N,N3,1800.2002,-122.343471222,47.692372394,"(47.692372394, -122.343471222)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1529297,15000296714,2015296714,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2015 10:13:00 AM,96XX BLOCK OF AURORA AV N,N,N3,1300.3014,-122.344624167,47.699166567,"(47.699166567, -122.344624167)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780007,16000242844,2016242844,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:28:04 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780017,16000242827,2016242827,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:22:18 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1530597,15000298376,2015298376,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/26/2015 03:21:00 PM,N 125 ST / AURORA AV N,N,N2,402.2004,-122.344940802,47.719570094,"(47.719570094, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1530677,15000298504,2015298504,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/26/2015 04:49:00 PM,125XX BLOCK OF AURORA AV N,N,N2,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1530703,15000298509,2015298509,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/26/2015 04:51:00 PM,84XX BLOCK OF AURORA AV N,J,J3,2700.4003,-122.344520042,47.690199289,"(47.690199289, -122.344520042)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1531115,15000298946,2015298946,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2015 12:49:00 AM,N 95 ST / FREMONT AV N,N,N3,1701.2000,-122.349998335,47.697821845,"(47.697821845, -122.349998335)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1531313,15000299146,2015299146,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2015 07:12:00 AM,AURORA AV N / N 97 ST,N,N3,1300.3014,-122.344632324,47.699617846,"(47.699617846, -122.344632324)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1534304,15000302926,2015302926,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/29/2015 09:34:00 PM,N 95 ST / FREMONT AV N,N,N3,1701.2000,-122.349998335,47.697821845,"(47.697821845, -122.349998335)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/29/2015 09:34:00 PM
1541409,15000311623,2015311623,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/05/2015 05:56:00 PM,N 97 ST / PHINNEY AV N,J,J1,1701.3017,-122.354052406,47.699643367,"(47.699643367, -122.354052406)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1543338,15000314072,2015314072,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/07/2015 07:24:00 PM,94XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344603718,47.697446424,"(47.697446424, -122.344603718)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1543413,15000314042,2015314042,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/07/2015 08:34:00 PM,4XX BLOCK OF 8 AV S,K,K3,9100.1009,-122.322446519,47.598766851,"(47.598766851, -122.322446519)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/07/2015 06:50:00 PM
1543425,15000313916,2015313916,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/07/2015 08:57:00 PM,11XX BLOCK OF N 94 ST,N,N3,1800.3000,-122.343251397,47.697078414,"(47.697078414, -122.343251397)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1545698,15000316857,2015316857,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/10/2015 12:22:00 AM,97XX BLOCK OF AURORA AV N,N,N3,1300.3009,-122.34463493,47.700072021,"(47.700072021, -122.34463493)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780002,16000242851,2016242851,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:30:17 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780003,16000242850,2016242850,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:29:31 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780004,16000242847,2016242847,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:29:09 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780005,16000242846,2016242846,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:28:53 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1613022,15000403324,2015403324,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/18/2015 05:47:11 PM,122XX BLOCK OF AURORA AV N,N,N2,402.2007,-122.344894,47.717175,"(47.717175, -122.344894)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1617545,15000410883,2015410883,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/24/2015 07:23:21 PM,N 92 ST / AURORA AV N,N,N3,1800.3003,-122.34458,47.695633,"(47.695633, -122.34458)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1624178,15000422213,2015422213,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/05/2015 07:39:26 AM,N 92 ST / AURORA AV N,N,N3,1800.3003,-122.34458,47.695633,"(47.695633, -122.34458)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1628873,15000430379,2015430379,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/12/2015 12:32:12 AM,N 105 ST / N NORTHGATE WY,N,N3,1300.2007,-122.344696,47.705048,"(47.705048, -122.344696)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780000,16000242856,2016242856,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:31:04 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1644433,16000004866,20164866,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/05/2016 02:11:41 PM,12XX BLOCK OF BOYLSTON AV,E,E3,8400.2006,-122.32344,47.612514,"(47.612514, -122.32344)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
1780020,16000242822,2016242822,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/07/2016 10:20:32 AM,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2004,-122.31741,47.66403,"(47.66403, -122.31741)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
